Date,Open,High,Low,Close,Adj Close,Volume
2013-11-01,152.830002,154.050003,151.339996,153.389999,153.389999,201690
2013-11-02,153.389999,156.399994,152.389999,155.919998,155.919998,236073
2013-11-03,155.919998,163.899994,153.559998,163.899994,163.899994,496962
2013-11-04,163.899994,174.270004,161.210007,173.320007,173.320007,735526
2013-11-05,173.320007,187.910004,169.639999,181.899994,181.899994,1575974
2013-11-06,181.899994,198.740005,182.679993,196.509995,196.509995,1245996
2013-11-07,196.509995,234.190002,195.399994,227.919998,227.919998,2862434
2013-11-08,227.919998,268.989990,226.910004,259.000000,259.000000,1916324
2013-11-09,259.000000,297.899994,253.929993,274.989990,274.989990,2181760
2013-11-10,274.989990,276.230011,216.149994,253.690002,253.690002,2721906
2013-11-11,253.690002,274.399994,240.839996,267.130005,267.130005,655220
2013-11-12,267.130005,287.589996,264.290009,277.450012,277.450012,1038355
2013-11-13,277.450012,329.149994,277.390015,318.049988,318.049988,2121743
2013-11-14,318.049988,329.239990,298.720001,318.309998,318.309998,1599621
2013-11-15,318.309998,343.420013,309.149994,326.109985,326.109985,1273845
2013-11-16,326.109985,345.029999,318.570007,341.769989,341.769989,695151
2013-11-17,341.769989,394.260010,341.670013,388.609985,388.609985,1451589
2013-11-18,388.609985,590.929993,383.600006,582.530029,582.530029,4762321
2013-11-19,582.530029,653.219971,370.579987,479.950012,479.950012,9322445
2013-11-20,479.950012,481.019989,334.100006,467.630005,467.630005,6396034
2013-11-21,467.630005,566.849976,444.640015,551.299988,551.299988,3404594
2013-11-22,551.299988,594.630005,511.500000,585.030029,585.030029,1811482
2013-11-23,585.030029,656.169983,581.510010,625.229980,625.229980,2449488
2013-11-24,625.229980,631.549988,556.059998,598.450012,598.450012,1503408
2013-11-25,598.450012,620.590027,576.090027,603.789978,603.789978,1634771
2013-11-26,603.789978,711.270020,598.869995,706.510010,706.510010,3260880
2013-11-27,706.510010,785.190002,677.200012,779.330017,779.330017,3983352
2013-11-28,779.330017,874.750000,756.909973,826.369995,826.369995,4415164
2013-11-29,826.369995,891.099976,787.729980,875.989990,875.989990,4018405
2013-11-30,875.989990,887.450012,860.599976,865.309998,865.309998,1554268
2013-12-01,865.309998,872.650024,605.679993,738.580017,738.580017,8558905
2013-12-02,738.580017,832.070007,717.880005,790.450012,790.450012,3373532
2013-12-03,790.450012,851.210022,767.969971,829.340027,829.340027,2197441
2013-12-04,829.340027,887.250000,819.929993,876.599976,876.599976,2043600
2013-12-05,876.599976,890.359985,652.789978,796.929993,796.929993,7225295
2013-12-06,796.929993,811.090027,602.150024,612.809998,612.809998,4819491
2013-12-07,612.809998,672.820007,416.790009,509.970001,509.970001,6837893
2013-12-08,509.970001,619.190002,487.709991,591.710022,591.710022,1904290
2013-12-09,591.710022,698.280029,580.880005,675.609985,675.609985,2099613
2013-12-10,675.609985,755.580017,663.440002,739.890015,739.890015,2376170
2013-12-11,739.890015,745.549988,631.349976,665.320007,665.320007,2314236
2013-12-12,665.320007,670.890015,611.869995,642.299988,642.299988,954563
2013-12-13,642.299988,701.299988,626.119995,666.570007,666.570007,1594321
2013-12-14,666.570007,667.200012,633.909973,652.140015,652.140015,390509
2013-12-15,652.140015,658.590027,609.099976,658.390015,658.390015,741672
2013-12-16,658.390015,660.179993,505.160004,547.219971,547.219971,3423626
2013-12-17,547.219971,561.440002,495.329987,515.890015,515.890015,2183084
2013-12-18,515.890015,518.450012,309.070007,396.420013,396.420013,6587868
2013-12-19,396.420013,536.270020,376.899994,528.250000,528.250000,2582471
2013-12-20,528.250000,548.140015,459.799988,481.970001,481.970001,1966138
2013-12-21,481.970001,505.160004,445.799988,465.700012,465.700012,815854
2013-12-22,465.700012,502.760010,448.750000,464.459991,464.459991,748054
2013-12-23,464.459991,512.130005,460.070007,511.339996,511.339996,699025
2013-12-24,511.339996,513.679993,481.019989,493.670013,493.670013,446600
2013-12-25,493.670013,509.309998,489.049988,507.839996,507.839996,315255
2013-12-26,507.839996,588.669983,504.299988,569.239990,569.239990,1946473
2013-12-27,569.239990,589.349976,551.090027,565.919983,565.919983,1312992
2013-12-28,565.919983,572.599976,528.299988,547.630005,547.630005,794650
2013-12-29,547.630005,567.169983,535.960022,556.169983,556.169983,399978
2013-12-30,556.169983,576.200012,556.109985,567.190002,567.190002,509798
2013-12-31,567.190002,568.429993,553.820007,566.940002,566.940002,384635
2014-01-01,566.940002,582.429993,553.000000,569.830017,569.830017,500369
2014-01-02,569.830017,612.570007,563.750000,599.979980,599.979980,1076475
2014-01-03,599.979980,624.780029,594.309998,616.109985,616.109985,1230020
2014-01-04,616.109985,653.030029,604.440002,647.580017,647.580017,1191145
2014-01-05,647.580017,731.679993,632.969971,706.900024,706.900024,2518955
2014-01-06,706.900024,764.239990,665.340027,703.840027,703.840027,2678941
2014-01-07,703.840027,727.929993,622.380005,631.440002,631.440002,2273554
2014-01-08,631.440002,675.450012,598.599976,645.150024,645.150024,1067564
2014-01-09,645.150024,671.960022,626.950012,661.809998,661.809998,1213197
2014-01-10,661.809998,665.479980,633.929993,657.020020,657.020020,612864
2014-01-11,657.020020,701.570007,656.580017,694.960022,694.960022,1115044
2014-01-12,694.960022,707.280029,656.280029,669.409973,669.409973,923424
2014-01-13,669.409973,665.909973,627.969971,655.450012,655.450012,1041630
2014-01-14,655.450012,652.659973,631.979980,637.919983,637.919983,501357
2014-01-15,637.919983,671.919983,642.840027,662.140015,662.140015,783753
2014-01-16,662.140015,664.280029,645.659973,646.099976,646.099976,572485
2014-01-17,646.099976,656.830017,606.750000,626.760010,626.760010,1437788
2014-01-18,626.760010,637.280029,610.580017,626.190002,626.190002,387024
2014-01-19,626.190002,686.799988,627.359985,650.799988,650.799988,510264
2014-01-20,650.799988,689.739990,661.140015,671.960022,671.960022,913506
2014-01-21,671.960022,686.750000,661.250000,676.299988,676.299988,841266
2014-01-22,676.299988,673.380005,650.090027,653.830017,653.830017,587430
2014-01-23,653.830017,661.530029,648.130005,650.270020,650.270020,501483
2014-01-24,650.270020,647.270020,622.960022,627.469971,627.469971,842028
2014-01-25,627.469971,687.869995,644.750000,668.760010,668.760010,770195
2014-01-26,668.760010,729.820007,674.359985,704.659973,704.659973,1865574
2014-01-27,704.659973,678.640015,625.349976,633.640015,633.640015,1225671
2014-01-28,633.640015,668.820007,626.179993,644.669983,644.669983,1286375
2014-01-29,644.669983,676.190002,643.599976,655.530029,655.530029,855973
2014-01-30,655.530029,656.489990,628.929993,652.390015,652.390015,823559
2014-01-31,652.390015,645.940002,630.559998,642.179993,642.179993,376374
2014-02-01,642.179993,655.650024,639.179993,650.380005,650.380005,410926
2014-02-02,650.380005,660.799988,648.530029,651.059998,651.059998,258283
2014-02-03,651.059998,669.830017,649.690002,651.090027,651.090027,612533
2014-02-04,651.090027,655.150024,641.289978,650.880005,650.880005,753891
2014-02-05,650.880005,663.549988,642.780029,643.130005,643.130005,725123
2014-02-06,643.130005,645.619995,584.570007,603.429993,603.429993,1826876
2014-02-07,603.429993,604.909973,492.119995,522.840027,522.840027,4122400
2014-02-08,522.840027,537.799988,474.450012,493.630005,493.630005,1807931
2014-02-09,493.630005,523.359985,471.190002,500.059998,500.059998,1405832
2014-02-10,500.059998,524.929993,379.079987,452.820007,452.820007,3890835
2014-02-11,452.820007,481.480011,438.429993,455.320007,455.320007,1463018
2014-02-12,455.320007,444.019989,400.820007,415.269989,415.269989,1756052
2014-02-13,415.269989,429.220001,363.209991,374.420013,374.420013,1674575
2014-02-14,374.420013,400.820007,264.440002,352.470001,352.470001,3695166
2014-02-15,352.470001,337.279999,249.000000,285.679993,285.679993,1895892
2014-02-16,285.679993,397.230011,180.880005,240.539993,240.539993,3283807
2014-02-17,240.539993,324.489990,230.919998,238.839996,238.839996,2131146
2014-02-18,238.839996,284.140015,206.279999,232.029999,232.029999,1936033
2014-02-19,232.029999,244.190002,210.690002,213.750000,213.750000,1388656
2014-02-20,213.750000,227.539993,112.940002,115.190002,115.190002,2791671
2014-02-21,115.190002,146.660004,96.860001,113.000000,113.000000,1814376
2014-02-22,113.000000,235.220001,104.629997,210.869995,210.869995,2049012
2014-02-23,210.869995,297.809998,217.690002,272.640015,272.640015,1903980
2014-02-24,272.640015,252.070007,129.000000,153.639999,153.639999,1977265
2014-02-25,153.639999,226.639999,163.949997,198.750000,198.750000,1477432
2014-02-26,198.750000,442.100006,372.309998,430.630005,430.630005,987986
2014-02-27,430.630005,438.250000,424.220001,432.309998,432.309998,451070
2014-02-28,432.309998,433.089996,403.369995,416.859985,416.859985,704000
2014-03-01,416.859985,421.459991,406.929993,420.170013,420.170013,193936
2014-03-02,420.170013,422.350006,412.519989,412.890015,412.890015,147171
2014-03-03,412.890015,505.619995,412.660004,474.170013,474.170013,1499482
2014-03-04,474.170013,505.200012,477.959991,490.980011,490.980011,1042536
2014-03-05,490.980011,492.589996,471.769989,489.399994,489.399994,552902
2014-03-06,489.399994,490.260010,475.350006,481.130005,481.130005,412149
2014-03-07,481.130005,484.760010,451.279999,463.739990,463.739990,726716
2014-03-08,463.739990,464.859985,444.700012,455.700012,455.700012,305058
2014-03-09,455.700012,471.429993,448.959991,465.869995,465.869995,342358
2014-03-10,465.869995,467.369995,451.000000,456.489990,456.489990,358525
2014-03-11,456.489990,462.260010,451.179993,459.890015,459.890015,289067
2014-03-12,459.890015,470.000000,456.029999,459.040009,459.040009,366626
2014-03-13,459.040009,468.179993,458.190002,464.640015,464.640015,268502
2014-03-14,464.640015,467.119995,455.850006,458.519989,458.519989,300266
2014-03-15,458.519989,465.200012,453.619995,460.140015,460.140015,178000
2014-03-16,460.140015,461.440002,456.980011,459.130005,459.130005,87911
2014-03-17,459.130005,461.109985,447.720001,449.519989,449.519989,296359
2014-03-18,449.519989,455.540009,435.109985,445.540009,445.540009,486069
2014-03-19,445.540009,451.079987,436.609985,442.940002,442.940002,326392
2014-03-20,442.940002,443.380005,420.000000,426.410004,426.410004,396708
2014-03-21,426.410004,440.149994,412.079987,416.320007,416.320007,532652
2014-03-22,416.320007,419.510010,400.450012,414.390015,414.390015,338410
2014-03-23,414.390015,417.880005,408.209991,411.779999,411.779999,131248
2014-03-24,411.779999,430.649994,403.899994,422.579987,422.579987,422234
2014-03-25,422.579987,429.660004,415.309998,422.809998,422.809998,329643
2014-03-26,422.809998,428.369995,415.480011,425.070007,425.070007,416574
2014-03-27,425.070007,426.109985,361.179993,368.739990,368.739990,981420
2014-03-28,368.739990,394.519989,360.250000,373.040009,373.040009,604402
2014-03-29,373.040009,380.619995,363.100006,364.350006,364.350006,204164
2014-03-30,364.350006,366.799988,323.019989,339.859985,339.859985,554324
2014-03-30,339.859985,356.190002,323.339996,335.109985,335.109985,355252
2014-03-31,335.109985,439.059998,331.440002,357.649994,357.649994,635185
2014-04-01,357.649994,369.980011,319.329987,321.959991,321.959991,709546
2014-04-02,321.959991,339.170013,306.690002,326.559998,326.559998,492251
2014-04-03,326.559998,338.339996,317.720001,331.410004,331.410004,306933
2014-04-04,331.410004,337.040009,325.859985,336.700012,336.700012,138850
2014-04-05,336.700012,345.059998,331.279999,336.820007,336.820007,133251
2014-04-06,336.820007,338.269989,325.170013,331.750000,331.750000,266653
2014-04-07,331.750000,338.179993,330.100006,332.239990,332.239990,255017
2014-04-08,332.239990,335.809998,325.190002,325.739990,325.739990,315042
2014-04-09,325.739990,325.690002,270.959991,275.980011,275.980011,868824
2014-04-10,275.980011,314.839996,252.570007,306.209991,306.209991,902747
2014-04-11,306.209991,319.970001,305.829987,310.000000,310.000000,200340
2014-04-12,310.000000,311.140015,288.640015,302.829987,302.829987,248231
2014-04-13,302.829987,338.760010,296.010010,335.329987,335.329987,846416
2014-04-14,335.329987,379.579987,310.989990,376.869995,376.869995,1069838
2014-04-15,376.869995,398.890015,351.160004,377.079987,377.079987,1085060
2014-04-16,377.079987,381.339996,350.109985,364.309998,364.309998,628392
2014-04-17,364.309998,366.160004,344.589996,352.059998,352.059998,290727
2014-04-18,352.059998,365.420013,346.000000,363.170013,363.170013,293589
2014-04-19,363.170013,370.269989,353.230011,363.760010,363.760010,122127
2014-04-20,363.760010,369.250000,357.119995,360.130005,360.130005,148926
2014-04-21,360.130005,363.329987,351.559998,353.779999,353.779999,148989
2014-04-22,353.779999,359.510010,351.630005,355.880005,355.880005,237842
2014-04-23,355.880005,360.079987,350.570007,359.329987,359.329987,278922
2014-04-24,359.329987,361.079987,315.929993,337.720001,337.720001,656957
2014-04-25,337.720001,339.519989,327.440002,331.959991,331.959991,263813
2014-04-26,331.959991,334.559998,317.440002,319.100006,319.100006,204019
2014-04-27,319.100006,327.769989,307.200012,319.600006,319.600006,389502
2014-04-28,319.600006,327.380005,312.220001,322.339996,322.339996,441377
2014-04-29,322.339996,327.720001,316.640015,324.540009,324.540009,301123
2014-04-30,324.540009,334.779999,321.450012,332.380005,332.380005,242682
2014-05-01,332.380005,332.660004,321.540009,326.359985,326.359985,246640
2014-05-02,326.359985,326.910004,310.929993,316.089996,316.089996,200412
2014-05-03,316.089996,318.549988,311.230011,315.179993,315.179993,60136
